General;;;ALL_GROUP;Basis-Parameter;Basis-Parameter;1;;;;;;;;;;;;;;;;;;;;;;;;;
S0QG2FK;;S0QG2FK;SYNC_GROUP;S0QG2FK;2. Fokussierende Quadrupolgruppe;3;;;;;;;;;;;;;;;;;;;;;;;;;
;F_X_I_S0QG2FK;S0QG2FK;SYNC_GROUP;S0QG2FK: Kalibrierfunktion X(I);Kalibrierfunktion X(I);3;ja;nein;nein;nein;$00000000;nein;nein;51;;;;;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_BprL_S0QG2FK;S0QG2FK;SYNC_GROUP;S0QG2FK: SPLINEF_BprL;Rampe integraler Feldgradient;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;;;;0;0;nein;
S0QG3D;;S0QG3D;SYNC_GROUP;S0QG3D;1. Defokussierende Quadrupolgruppe;3;;;;;;;;;;;;;;;;;;;;;;;;;
13302;U_Min_S0QG3D;S0QG3D;SYNC_GROUP;S0QG:  U_Min;Minimale Vorsteuerspannung;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;V;V;1;-98;DCU-R;;99;3;nein;;;;0;0;nein;
13303;U_Max_S0QG3D;S0QG3D;SYNC_GROUP;S0QG: U_Max;Maximale Vorsteuerspannung;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;V;V;1;196;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BprimeL_S0QG3D;S0QG3D;SYNC_GROUP;S0QG3D: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;F_L_I_S0QG3D;S0QG3D;SYNC_GROUP;S0QG3D: L(I);Stromabhängige Induktivität L(I);3;ja;nein;nein;nein;$00000000;nein;nein;51;;H;H;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;R_S0QG3D;S0QG3D;SYNC_GROUP;S0QG3D: R;Ohmscher Widerstand;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;Ohm;mOhm;1000;233;DCU-R;;99;3;nein;;;;0;0;nein;
;SPLINEF_I_S0QG3D;S0QG3D;SYNC_GROUP;S0QG3D: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;13001;13000;;0;0;nein;
;SPLINEF_U_S0QG3D;S0QG3D;SYNC_GROUP;S0QG3D: SPLINEF_U;Spannungsrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;V;V;1;;DCU-R;;0;3;ja;13303;13302;;0;0;nein;
S0QG3DK;;S0QG3DK;SYNC_GROUP;S0QG3DK;1. Defokussierende Quadrupolgruppe;3;;;;;;;;;;;;;;;;;;;;;;;;;
;F_X_I_S0QG3DK;S0QG3DK;SYNC_GROUP;S0QG3DK: Kalibrierfunktion X(I);Kalibrierfunktion X(I);3;ja;nein;nein;nein;$00000000;nein;nein;51;;;;;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_BprL_S0QG3DK;S0QG3DK;SYNC_GROUP;S0QG3DK: SPLINEF_BprL;Rampe integraler Feldgradient;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;;;;0;0;nein;
S0QG4D;;S0QG4D;SYNC_GROUP;S0QG4D;2. Fokussierende Quadrupolgruppe;3;;;;;;;;;;;;;;;;;;;;;;;;;
13402;U_Min_S0QG4D;S0QG4D;SYNC_GROUP;S0QG4D:  U_Min;Minimale Vorsteuerspannung;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;V;V;1;-176;DCU-R;;99;3;nein;;;;0;0;nein;
13403;U_Max_S0QG4D;S0QG4D;SYNC_GROUP;S0QG4D: U_Max;Maximale Vorsteuerspannung;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;V;V;1;352;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BprimeL_S0QG4D;S0QG4D;SYNC_GROUP;S0QG4D: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;F_L_I_S0QG4D;S0QG4D;SYNC_GROUP;S0QG4D: L(I);Stromabhängige Induktivität L(I);3;ja;nein;nein;nein;$00000000;nein;nein;51;;H;H;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;R_S0QG4D;S0QG4D;SYNC_GROUP;S0QG4D: R;Ohmscher Widerstand;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;Ohm;mOhm;1000;460;DCU-R;;99;3;nein;;;;0;0;nein;
;SPLINEF_I_S0QG4D;S0QG4D;SYNC_GROUP;S0QG4D: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;13001;13000;;0;0;nein;
;SPLINEF_U_S0QG4D;S0QG4D;SYNC_GROUP;S0QG4D: SPLINEF_U;Spannungsrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;V;V;1;;DCU-R;;0;3;ja;13403;13402;;0;0;nein;
S0QG4DK;;S0QG4DK;SYNC_GROUP;S0QG4DK;2. Fokussierende Quadrupolgruppe;3;;;;;;;;;;;;;;;;;;;;;;;;;
;F_X_I_S0QG4DK;S0QG4DK;SYNC_GROUP;S0QG4DK: Kalibrierfunktion X(I);Kalibrierfunktion X(I);3;ja;nein;nein;nein;$00000000;nein;nein;51;;;;;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_BprL_S0QG4DK;S0QG4DK;SYNC_GROUP;S0QG4DK: SPLINEF_BprL;Rampe integraler Feldgradient;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;;;;0;0;nein;
14000;I_Min_DVM_SxMS1V;;SYNC_GROUP;SxMS1V: I_Min;Minimaler Magnetstrom;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;-100;;;99;3;nein;;;;0;0;nein;
14001;I_Max_DVM_SxMS1V;;SYNC_GROUP;SxMS1V: I_Max;Maximaler Magnetstrom;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;100;;;99;3;nein;;;;0;0;nein;
;I_Park_SxMS1V;;SYNC_GROUP;SxMS1V: I_Park;Zwischenzykluswert (Magnetstrom);3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;0;;;99;3;nein;14001;14000;;0;0;nein;
;dI_Max_SxMS1V;;SYNC_GROUP;SxMS1V: dI_Max;Maximale Rampensteilheit;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A/µs;A/s;1000000;400;;;99;3;nein;;;;0;0;nein;
;Tround_SxMS1V;;SYNC_GROUP;SxMS1V: Tround;Verrundungszeit;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;50;;;99;3;nein;;;;0;0;nein;
;FitPrec_beam_SxMS1V;;SYNC_GROUP;SxMS1V: FitPrec_beam;Relative Präzision Splinefit |für Phasen mit Strahl;3;ja;nein;nein;nein;$00000000;nein;nein;5;8;;;;0.0001;;;99;3;nein;;;;0;0;nein;
;FitPrec_nobm_SxMS1V;;SYNC_GROUP;SxMS1V: FitPrec_nobm;Relative Präzision Splinefit |für Phasen ohne Strahl;3;ja;nein;nein;nein;$00000000;nein;nein;5;8;;;;0.001;;;99;3;nein;;;;0;0;nein;
;Scale_SxMS1V_bump_DUMP;;SYNC_GROUP;SxMS1V: Scale_bump_DUMP;Skalierung Bump zur Strahlvernichtung;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;;;;1;;;99;3;nein;;;;0;0;nein;
S1MS1V;;S1MS1V;SYNC_GROUP;S1MS1V;Vertikalsteerer;3;;;;;;;;;;;;;;;;;;;;;;;;;
;ax_S1MS1V_COC_INJ;S1MS1V;SYNC_GROUP;S1MS1V: ax_COC_INJ;Korrekturwinkel Closed-Orbit Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S1MS1V_COC_EXTR;S1MS1V;SYNC_GROUP;S1MS1V: ax_COC_EXTR;Korrekturwinkel Closed-Orbit Extrakion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S1MS1V_ext_INJ;S1MS1V;SYNC_GROUP;S1MS1V: ax_ext_INJ;Externer Korrekturwinkel Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S1MS1V_ext_EXTR;S1MS1V;SYNC_GROUP;S1MS1V: ax_ext_EXTR;Externer Korrekturwinkel Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S1MS1V_bump_DUMP;S1MS1V;SYNC_GROUP;S1MS1V: ax_bump_DUMP;Korrekturwinkel Orbitbeule Strahlvernichtung;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;4.039;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BL_S1MS1V;S1MS1V;SYNC_GROUP;S1MS1V: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S1MS1V;S1MS1V;SYNC_GROUP;S1MS1V: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;14001;14000;;0;0;nein;
S2MS1V;;S2MS1V;SYNC_GROUP;S2MS1V;Vertikalsteerer;3;;;;;;;;;;;;;;;;;;;;;;;;;
;ax_S2MS1V_COC_INJ;S2MS1V;SYNC_GROUP;S2MS1V: ax_COC_INJ;Korrekturwinkel Closed-Orbit Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S2MS1V_COC_EXTR;S2MS1V;SYNC_GROUP;S2MS1V: ax_COC_EXTR;Korrekturwinkel Closed-Orbit Extrakion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S2MS1V_ext_INJ;S2MS1V;SYNC_GROUP;S2MS1V: ax_ext_INJ;Externer Korrekturwinkel Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S2MS1V_ext_EXTR;S2MS1V;SYNC_GROUP;S2MS1V: ax_ext_EXTR;Externer Korrekturwinkel Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S2MS1V_bump_DUMP;S2MS1V;SYNC_GROUP;S2MS1V: ax_bump_DUMP;Korrekturwinkel Orbitbeule Strahlvernichtung;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BL_S2MS1V;S2MS1V;SYNC_GROUP;S2MS1V: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S2MS1V;S2MS1V;SYNC_GROUP;S2MS1V: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;14001;14000;;0;0;nein;
S3MS1V;;S3MS1V;SYNC_GROUP;S3MS1V;Vertikalsteerer;3;;;;;;;;;;;;;;;;;;;;;;;;;
;ax_S3MS1V_COC_INJ;S3MS1V;SYNC_GROUP;S3MS1V: ax_COC_INJ;Korrekturwinkel Closed-Orbit Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S3MS1V_COC_EXTR;S3MS1V;SYNC_GROUP;S3MS1V: ax_COC_EXTR;Korrekturwinkel Closed-Orbit Extrakion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S3MS1V_ext_INJ;S3MS1V;SYNC_GROUP;S3MS1V: ax_ext_INJ;Externer Korrekturwinkel Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S3MS1V_ext_EXTR;S3MS1V;SYNC_GROUP;S3MS1V: ax_ext_EXTR;Externer Korrekturwinkel Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S3MS1V_bump_DUMP;S3MS1V;SYNC_GROUP;S3MS1V: ax_bump_DUMP;Korrekturwinkel Orbitbeule Strahlvernichtung;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BL_S3MS1V;S3MS1V;SYNC_GROUP;S3MS1V: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S3MS1V;S3MS1V;SYNC_GROUP;S3MS1V: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;14001;14000;;0;0;nein;
S4MS1V;;S4MS1V;SYNC_GROUP;S4MS1V;Vertikalsteerer;3;;;;;;;;;;;;;;;;;;;;;;;;;
;ax_S4MS1V_COC_INJ;S4MS1V;SYNC_GROUP;S4MS1V: ax_COC_INJ;Korrekturwinkel Closed-Orbit Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S4MS1V_COC_EXTR;S4MS1V;SYNC_GROUP;S4MS1V: ax_COC_EXTR;Korrekturwinkel Closed-Orbit Extrakion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S4MS1V_ext_INJ;S4MS1V;SYNC_GROUP;S4MS1V: ax_ext_INJ;Externer Korrekturwinkel Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S4MS1V_ext_EXTR;S4MS1V;SYNC_GROUP;S4MS1V: ax_ext_EXTR;Externer Korrekturwinkel Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S4MS1V_bump_DUMP;S4MS1V;SYNC_GROUP;S4MS1V: ax_bump_DUMP;Korrekturwinkel Orbitbeule Strahlvernichtung;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BL_S4MS1V;S4MS1V;SYNC_GROUP;S4MS1V: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S4MS1V;S4MS1V;SYNC_GROUP;S4MS1V: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;14001;14000;;0;0;nein;
S5MS1V;;S5MS1V;SYNC_GROUP;S5MS1V;Vertikalsteerer;3;;;;;;;;;;;;;;;;;;;;;;;;;
;ax_S5MS1V_COC_INJ;S5MS1V;SYNC_GROUP;S5MS1V: ax_COC_INJ;Korrekturwinkel Closed-Orbit Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S5MS1V_COC_EXTR;S5MS1V;SYNC_GROUP;S5MS1V: ax_COC_EXTR;Korrekturwinkel Closed-Orbit Extrakion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S5MS1V_ext_INJ;S5MS1V;SYNC_GROUP;S5MS1V: ax_ext_INJ;Externer Korrekturwinkel Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S5MS1V_ext_EXTR;S5MS1V;SYNC_GROUP;S5MS1V: ax_ext_EXTR;Externer Korrekturwinkel Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S5MS1V_bump_DUMP;S5MS1V;SYNC_GROUP;S5MS1V: ax_bump_DUMP;Korrekturwinkel Orbitbeule Strahlvernichtung;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;2.691;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BL_S5MS1V;S5MS1V;SYNC_GROUP;S5MS1V: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S5MS1V;S5MS1V;SYNC_GROUP;S5MS1V: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;14001;14000;;0;0;nein;
S6MS1V;;S6MS1V;SYNC_GROUP;S6MS1V;Vertikalsteerer;3;;;;;;;;;;;;;;;;;;;;;;;;;
;ax_S6MS1V_COC_INJ;S6MS1V;SYNC_GROUP;S6MS1V: ax_COC_INJ;Korrekturwinkel Closed-Orbit Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S6MS1V_COC_EXTR;S6MS1V;SYNC_GROUP;S6MS1V: ax_COC_EXTR;Korrekturwinkel Closed-Orbit Extrakion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S6MS1V_ext_INJ;S6MS1V;SYNC_GROUP;S6MS1V: ax_ext_INJ;Externer Korrekturwinkel Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S6MS1V_ext_EXTR;S6MS1V;SYNC_GROUP;S6MS1V: ax_ext_EXTR;Externer Korrekturwinkel Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;0;DCU-R;;99;3;nein;;;;0;0;nein;
;ax_S6MS1V_bump_DUMP;S6MS1V;SYNC_GROUP;S6MS1V: ax_bump_DUMP;Korrekturwinkel Orbitbeule Strahlvernichtung;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;rad;mrad;1000;1.783;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BL_S6MS1V;S6MS1V;SYNC_GROUP;S6MS1V: I(BL);Funktion I(BL);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S6MS1V;S6MS1V;SYNC_GROUP;S6MS1V: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;14001;14000;;0;0;nein;
15000;I_Min_DVM_SxKSyz;;SYNC_GROUP;SxKSyz: I_Min;Minimaler Magnetstrom;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;-75;;;99;3;nein;;;;0;0;nein;
15001;I_Max_DVM_SxKSyz;;SYNC_GROUP;SxKSyz: I_Max;Maximaler Magnetstrom;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;75;;;99;3;nein;;;;0;0;nein;
;I_Park_SxKSyz;;SYNC_GROUP;SxKSyz: I_Park;Zwischenzykluswert (Magnetstrom);3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;0;;;99;3;nein;15001;15000;;0;0;nein;
;dI_Max_SxKSyz;;SYNC_GROUP;SxKSyz: dI_Max;Maximale Rampensteilheit;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;A/µs;A/s;1000000;700;;;99;3;nein;;;;0;0;nein;
;Tround_SxKSyz;;SYNC_GROUP;SxKSyz: Tround;Verrundungszeit;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;20;;;99;3;nein;;;;0;0;nein;
;FitPrec_beam_SxKSyz;;SYNC_GROUP;SxKSyz: FitPrec_beam;Relative Präzision Splinefit |für Phasen mit Strahl;3;ja;nein;nein;nein;$00000000;nein;nein;5;8;;;;0.0001;;;99;3;nein;;;;0;0;nein;
;FitPrec_nobm_SxKSyz;;SYNC_GROUP;SxKSyz: FitPrec_nobm;Relative Präzision Splinefit |für Phasen ohne Strahl;3;ja;nein;nein;nein;$00000000;nein;nein;5;8;;;;0.001;;;99;3;nein;;;;0;0;nein;
;Phi_SxKSyC;;SYNC_GROUP;Phi_SxKSyC;Phasenlage der C-Sextupole;3;ja;nein;nein;nein;$00000000;nein;nein;5;2;rad;grad;57.2957795;127.39456;;;99;3;nein;;;;0;0;nein;
S2KS1C;;S2KS1C;SYNC_GROUP;S2KS1C;S2KS1C;3;;;;;;;;;;;;;;;;;3;;;;;;;;
;KprimeL_S2KS1C_ext_INJ;S2KS1C;SYNC_GROUP;S2KS1C: K'L_ext_INJ;Externe Sextupolamplitude bei Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S2KS1C_ext_FLAT;S2KS1C;SYNC_GROUP;S2KS1C: K'L_ext_FLAT;Externe Sextupolamplitude auf Flattop;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S2KS1C_ext_EXTR;S2KS1C;SYNC_GROUP;S2KS1C: K'L_ext_EXTR;Externe Sextupolamplitude bei Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BpprimeL_S2KS1C;S2KS1C;SYNC_GROUP;S2KS1C: I(B''L);Kalibrierfunktion I(B''*L);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S2KS1C;S2KS1C;SYNC_GROUP;S2KS1C: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;15001;15000;;0;0;nein;
S3KS2R;;S3KS2R;SYNC_GROUP;S3KS2R;S3KS2R;3;;;;;;;;;;;;;;;;;3;;;;;;;;
;KprimeL_S3KS2R_ext_INJ;S3KS2R;SYNC_GROUP;S3KS2R: K'L_ext_INJ;Externe Sextupolamplitude bei Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S3KS2R_ext_FLAT;S3KS2R;SYNC_GROUP;S3KS2R: K'L_ext_FLAT;Externe Sextupolamplitude auf Flattop;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S3KS2R_ext_EXTR;S3KS2R;SYNC_GROUP;S3KS2R: K'L_ext_EXTR;Externe Sextupolamplitude bei Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BpprimeL_S3KS2R;S3KS2R;SYNC_GROUP;S3KS2R: I(B''L);Kalibrierfunktion I(B''*L);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S3KS2R;S3KS2R;SYNC_GROUP;S3KS2R: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;15001;15000;;0;0;nein;
S5KS3C;;S5KS3C;SYNC_GROUP;S5KS3C;S5KS3C;3;;;;;;;;;;;;;;;;;3;;;;;;;;
;KprimeL_S5KS3C_ext_INJ;S5KS3C;SYNC_GROUP;S5KS3C: K'L_ext_INJ;Externe Sextupolamplitude bei Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S5KS3C_ext_FLAT;S5KS3C;SYNC_GROUP;S5KS3C: K'L_ext_FLAT;Externe Sextupolamplitude auf Flattop;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S5KS3C_ext_EXTR;S5KS3C;SYNC_GROUP;S5KS3C: K'L_ext_EXTR;Externe Sextupolamplitude bei Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BpprimeL_S5KS3C;S5KS3C;SYNC_GROUP;S5KS3C: I(B''L);Kalibrierfunktion I(B''*L);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S5KS3C;S5KS3C;SYNC_GROUP;S5KS3C: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;15001;15000;;0;0;nein;
S6KS4R;;S6KS4R;SYNC_GROUP;S6KS4R;S6KS4R;3;;;;;;;;;;;;;;;;;3;;;;;;;;
;KprimeL_S6KS4R_ext_INJ;S6KS4R;SYNC_GROUP;S6KS4R: K'L_ext_INJ;Externe Sextupolamplitude bei Injektion;3;ja;nein;ja;nein;$00000000;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S6KS4R_ext_FLAT;S6KS4R;SYNC_GROUP;S6KS4R: K'L_ext_FLAT;Externe Sextupolamplitude auf Flattop;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;KprimeL_S6KS4R_ext_EXTR;S6KS4R;SYNC_GROUP;S6KS4R: K'L_ext_EXTR;Externe Sextupolamplitude bei Extraktion;3;ja;nein;ja;nein;$00001001;nein;nein;5;3;1/m^2;1/m^2;1;0;DCU-R;;99;3;nein;;;;0;0;nein;
;F_I_BpprimeL_S6KS4R;S6KS4R;SYNC_GROUP;S6KS4R: I(B''L);Kalibrierfunktion I(B''*L);3;ja;nein;nein;nein;$00000000;nein;nein;51;;A;A;1;;DCU-R;;99;3;ja;;;;0;0;nein;
;SPLINEF_I_S6KS4R;S6KS4R;SYNC_GROUP;S6KS4R: SPLINEF_I;Stromrampe;3;nein;ja;ja;nein;$00000000;nein;nein;10;;A;A;1;;DCU-R;;0;3;ja;15001;15000;;0;0;nein;
;Tround_SxMBy;;SYNC_GROUP;SxMBy: Tround;Verrundungszeit;3;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;µs;1;10;;;99;3;nein;;;;0;0;nein;
